Time,Lat,Lon,scPDSI
1716,50.25,16,0.982
1716,50.75,16,1.187
1716,49.25,16.5,-0.73
1716,49.75,16.5,-0.354
1716,50.25,16.5,-0.217
1716,50.75,16.5,0.123
1717,49.25,13.5,1.063
1717,49.75,13.5,0.666
1717,50.25,13.5,0.746
1717,50.75,13.5,-1.024
1717,49.25,14,1.254
1717,49.75,14,-0.896
1717,50.25,14,0.408
1717,50.75,14,-0.222
1717,49.25,14.5,-2.235
1717,49.75,14.5,-1.192
1717,50.25,14.5,-0.54
1717,50.75,14.5,-1.285
1717,49.25,15,1.199
1717,49.75,15,0.069
1717,50.25,15,-0.788
1717,50.75,15,-0.505
1717,49.25,15.5,1.036
1717,49.75,15.5,0.561
1717,50.25,15.5,1.054
1717,50.75,15.5,1.115
1717,49.25,16,0.974
1717,49.75,16,2.21
1717,50.25,16,3.132
1717,50.75,16,1.778
1717,49.25,16.5,0.248
1717,49.75,16.5,2.353
1717,50.25,16.5,2.504
1717,50.75,16.5,2.247
1718,49.25,13.5,-5.533
1718,49.75,13.5,-4.88
1718,50.25,13.5,-4.734
1718,50.75,13.5,-5.315
1718,49.25,14,-1.638
1718,49.75,14,-4.173
1718,50.25,14,-3.955
1718,50.75,14,-4.816
1718,49.25,14.5,-4.273
1718,49.75,14.5,-4.269
1718,50.25,14.5,-3.6
1718,50.75,14.5,-4.78
1718,49.25,15,-1.259
1718,49.75,15,-3.148
1718,50.25,15,-3.858
1718,50.75,15,-5.992
1718,49.25,15.5,-1.042
1718,49.75,15.5,-4.24
1718,50.25,15.5,-2.962
1718,50.75,15.5,-1.693
1718,49.25,16,-1.255
1718,49.75,16,-0.983
1718,50.25,16,-0.604
1718,50.75,16,-2.251
1718,49.25,16.5,-3.474
1718,49.75,16.5,-1.233
1718,50.25,16.5,-0.482
1718,50.75,16.5,-0.775
1719,49.25,13.5,-3.763
1719,49.75,13.5,-4.327
1719,50.25,13.5,-5.039
1719,50.75,13.5,-5.378
1719,49.25,14,-4.094
1719,49.75,14,-3.297
1719,50.25,14,-4.295
1719,50.75,14,-4.808
1719,49.25,14.5,-2.689
1719,49.75,14.5,-4.153
1719,50.25,14.5,-3.573
1719,50.75,14.5,-4.2
1719,49.25,15,-2.488
1719,49.75,15,-3.326
1719,50.25,15,-3.445
1719,50.75,15,-5.755
1719,49.25,15.5,-1.593
1719,49.75,15.5,-2.739
1719,50.25,15.5,-2.298
1719,50.75,15.5,-2.324
1719,49.25,16,-1.291
1719,49.75,16,-1.554
1719,50.25,16,-1.906
1719,50.75,16,-1.604
1719,49.25,16.5,-1.332
1719,49.75,16.5,-1.873
1719,50.25,16.5,-0.631
1719,50.75,16.5,-1.615
1720,49.25,13.5,-2.867
1720,49.75,13.5,-1.345
1720,50.25,13.5,-1.391
1720,50.75,13.5,-3.373
1720,49.25,14,-3.106
1720,49.75,14,-0.151
1720,50.25,14,-0.723
1720,50.75,14,-3.075
1720,49.25,14.5,-0.23
1720,49.75,14.5,-2.182
1720,50.25,14.5,0.312
1720,50.75,14.5,-0.894
1720,49.25,15,-2.709
1720,49.75,15,-1.53
1720,50.25,15,-0.389
1720,50.75,15,-0.739
1720,49.25,15.5,-2.704
1720,49.75,15.5,-1.134
1720,50.25,15.5,-0.746
1720,50.75,15.5,0.09
1720,49.25,16,-1.69
1720,49.75,16,-1.453
1720,50.25,16,0.529
1720,50.75,16,1.36
1720,49.25,16.5,-2.244
1720,49.75,16.5,-0.894
1720,50.25,16.5,-0.278
1720,50.75,16.5,0.567
1721,49.25,13.5,1.961
1721,49.75,13.5,2.755
1721,50.25,13.5,3.418
1721,50.75,13.5,1.169
1721,49.25,14,-0.689
1721,49.75,14,2.168
1721,50.25,14,3.116
1721,50.75,14,2.028
1721,49.25,14.5,3.423
1721,49.75,14.5,0.513
1721,50.25,14.5,2.329
1721,50.75,14.5,4.303
1721,49.25,15,1.041
1721,49.75,15,1.6
1721,50.25,15,2.523
1721,50.75,15,1.923
1721,49.25,15.5,0.275
1721,49.75,15.5,0.728
1721,50.25,15.5,0.794
1721,50.75,15.5,2.337
1721,49.25,16,0.519
1721,49.75,16,1.66
1721,50.25,16,2.686
1721,50.75,16,3.234
1721,49.25,16.5,0.177
1721,49.75,16.5,1.619
1721,50.25,16.5,1.956
1721,50.75,16.5,3.228
1722,49.25,13.5,4.763
1722,49.75,13.5,4.147
1722,50.25,13.5,5.299
1722,50.75,13.5,3.09
1722,49.25,14,2.673
1722,49.75,14,2.681
1722,50.25,14,4.201
1722,50.75,14,2.599
1722,49.25,14.5,3.152
1722,49.75,14.5,2.023
1722,50.25,14.5,3.378
1722,50.75,14.5,3.064
1722,49.25,15,1.963
1722,49.75,15,2.985
1722,50.25,15,2.749
1722,50.75,15,4.554
1722,49.25,15.5,1.916
1722,49.75,15.5,1.91
1722,50.25,15.5,2.251
1722,50.75,15.5,3.009
1722,49.25,16,0.468
1722,49.75,16,1.473
1722,50.25,16,2.934
1722,50.75,16,5.288
1722,49.25,16.5,1.947
1722,49.75,16.5,1.084
1722,50.25,16.5,1.099
1722,50.75,16.5,3.224
1723,49.25,13.5,3.434
1723,49.75,13.5,2.171
1723,50.25,13.5,2.736
1723,50.75,13.5,2.588
1723,49.25,14,0.776
1723,49.75,14,-0.004
1723,50.25,14,2.116
1723,50.75,14,2.822
1723,49.25,14.5,2.1
1723,49.75,14.5,0.444
1723,50.25,14.5,0.365
1723,50.75,14.5,3.211
1723,49.25,15,2.538
1723,49.75,15,2.029
1723,50.25,15,1.041
1723,50.75,15,0.873
1723,49.25,15.5,3.157
1723,49.75,15.5,1.371
1723,50.25,15.5,0.844
1723,50.75,15.5,3
1723,49.25,16,1.455
1723,49.75,16,3.384
1723,50.25,16,2.412
1723,50.75,16,1.391
1723,49.25,16.5,1.591
1723,49.75,16.5,1.505
1723,50.25,16.5,1.965
1723,50.75,16.5,1.814
1724,49.25,13.5,1.396
1724,49.75,13.5,1.911
1724,50.25,13.5,2.91
1724,50.75,13.5,3.724
1724,49.25,14,-0.262
1724,49.75,14,0.457
1724,50.25,14,2.294
1724,50.75,14,3.783
1724,49.25,14.5,0.745
1724,49.75,14.5,-0.407
1724,50.25,14.5,2.135
1724,50.75,14.5,3.562
1724,49.25,15,1.632
1724,49.75,15,2.109
1724,50.25,15,2.505
1724,50.75,15,2.068
1724,49.25,15.5,2.384
1724,49.75,15.5,2.959
1724,50.25,15.5,2.31
1724,50.75,15.5,2.88
1724,49.25,16,2.714
1724,49.75,16,2.032
1724,50.25,16,1.128
1724,50.75,16,2.06
1724,49.25,16.5,1.939
1724,49.75,16.5,1.418
1724,50.25,16.5,1.012
1724,50.75,16.5,1.143
1725,49.25,13.5,-0.121
1725,49.75,13.5,1.178
1725,50.25,13.5,0.852
1725,50.75,13.5,2.165
1725,49.25,14,0.023
1725,49.75,14,1.495
1725,50.25,14,1.609
1725,50.75,14,2.073
1725,49.25,14.5,0.349
1725,49.75,14.5,0.603
1725,50.25,14.5,1.978
1725,50.75,14.5,1.669
1725,49.25,15,1.324
1725,49.75,15,1.415
1725,50.25,15,1.243
1725,50.75,15,0.712
1725,49.25,15.5,1.927
1725,49.75,15.5,1.428
1725,50.25,15.5,1.067
1725,50.75,15.5,2.849
1725,49.25,16,1.635
1725,49.75,16,2.007
1725,50.25,16,2.786
1725,50.75,16,2.855
1725,49.25,16.5,1.117
1725,49.75,16.5,1.658
1725,50.25,16.5,2.027
1725,50.75,16.5,2.675
1726,49.25,13.5,-1.608
1726,49.75,13.5,-0.221
1726,50.25,13.5,0.266
1726,50.75,13.5,1.638
1726,49.25,14,-2.646
1726,49.75,14,-0.523
1726,50.25,14,0.503
1726,50.75,14,1.7
1726,49.25,14.5,0.538
1726,49.75,14.5,-0.102
1726,50.25,14.5,1.164
1726,50.75,14.5,1.833
1726,49.25,15,-0.175
1726,49.75,15,1.02
1726,50.25,15,1.748
1726,50.75,15,0.084
1726,49.25,15.5,0.223
1726,49.75,15.5,2.521
1726,50.25,15.5,1.823
1726,50.75,15.5,2.798
1726,49.25,16,0.914
1726,49.75,16,2.061
1726,50.25,16,1.119
1726,50.75,16,1.237
1726,49.25,16.5,0.805
1726,49.75,16.5,1.488
1726,50.25,16.5,2.26
1726,50.75,16.5,0.859
1727,49.25,13.5,-0.243
1727,49.75,13.5,0.94
1727,50.25,13.5,0.188
1727,50.75,13.5,2.032
1727,49.25,14,-0.335
1727,49.75,14,0.534
1727,50.25,14,1.033
1727,50.75,14,1.798
1727,49.25,14.5,-0.909
1727,49.75,14.5,0.614
1727,50.25,14.5,1.841
1727,50.75,14.5,0.711
1727,49.25,15,0.037
1727,49.75,15,1.218
1727,50.25,15,0.766
1727,50.75,15,-0.05
1727,49.25,15.5,0.457
1727,49.75,15.5,1.851
1727,50.25,15.5,1.44
1727,50.75,15.5,2.491
1727,49.25,16,0.949
1727,49.75,16,0.665
1727,50.25,16,0.292
1727,50.75,16,1.182
1727,49.25,16.5,1.417
1727,49.75,16.5,0.807
1727,50.25,16.5,1.062
1727,50.75,16.5,1.999
1728,49.25,13.5,-3.313
1728,49.75,13.5,-1.876
1728,50.25,13.5,-1.775
1728,50.75,13.5,0.505
1728,49.25,14,-2.025
1728,49.75,14,-2.88
1728,50.25,14,-1.603
1728,50.75,14,0.501
1728,49.25,14.5,-1.8
1728,49.75,14.5,-1.504
1728,50.25,14.5,-0.507
1728,50.75,14.5,-1.035
1728,49.25,15,-0.191
1728,49.75,15,-0.181
1728,50.25,15,-0.964
1728,50.75,15,-2.583
1728,49.25,15.5,0.585
1728,49.75,15.5,0.814
1728,50.25,15.5,0.136
1728,50.75,15.5,1.973
1728,49.25,16,0.683
1728,49.75,16,-0.142
1728,50.25,16,-1.811
1728,50.75,16,-0.245
1728,49.25,16.5,1.415
1728,49.75,16.5,0.571
1728,50.25,16.5,0.554
1728,50.75,16.5,-0.046
1729,49.25,13.5,-2.393
1729,49.75,13.5,-0.137
1729,50.25,13.5,-0.178
1729,50.75,13.5,-0.484
1729,49.25,14,-1.595
1729,49.75,14,-0.456
1729,50.25,14,-0.476
1729,50.75,14,0.452
1729,49.25,14.5,1.008
1729,49.75,14.5,-0.514
1729,50.25,14.5,0.481
1729,50.75,14.5,0.905
1729,49.25,15,0.896
1729,49.75,15,1.502
1729,50.25,15,1.781
1729,50.75,15,-0.27
1729,49.25,15.5,2.045
1729,49.75,15.5,0.774
1729,50.25,15.5,1.543
1729,50.75,15.5,2.629
1729,49.25,16,1.032
1729,49.75,16,0.89
1729,50.25,16,0.075
1729,50.75,16,1.173
1729,49.25,16.5,1.483
1729,49.75,16.5,0.946
1729,50.25,16.5,1.126
1729,50.75,16.5,0.895
1730,49.25,13.5,0.077
1730,49.75,13.5,2.411
1730,50.25,13.5,1.33
1730,50.75,13.5,2.596
1730,49.25,14,1.468
1730,49.75,14,0.613
1730,50.25,14,1.486
1730,50.75,14,3.482
1730,49.25,14.5,0.495
1730,49.75,14.5,1.264
1730,50.25,14.5,2.17
1730,50.75,14.5,2.546
1730,49.25,15,4.014
1730,49.75,15,3.359
1730,50.25,15,1.537
1730,50.75,15,1.04
1730,49.25,15.5,4.317
1730,49.75,15.5,2.494
1730,50.25,15.5,2.018
1730,50.75,15.5,3.516
1730,49.25,16,2.936
1730,49.75,16,2.281
1730,50.25,16,1.823
1730,50.75,16,2.168
1730,49.25,16.5,3.39
1730,49.75,16.5,2.759
1730,50.25,16.5,2.716
1730,50.75,16.5,1.858
1731,49.25,13.5,-2.253
1731,49.75,13.5,-2.071
1731,50.25,13.5,-1.438
1731,50.75,13.5,-1.53
1731,49.25,14,-1.331
1731,49.75,14,-2.913
1731,50.25,14,-1.985
1731,50.75,14,-0.76
1731,49.25,14.5,-1.168
1731,49.75,14.5,-1.788
1731,50.25,14.5,-2.292
1731,50.75,14.5,-1.078
1731,49.25,15,-0.148
1731,49.75,15,0.461
1731,50.25,15,-0.804
1731,50.75,15,-2.255
1731,49.25,15.5,0.876
1731,49.75,15.5,-1.415
1731,50.25,15.5,-1.164
1731,50.75,15.5,0.885
1731,49.25,16,-0.437
1731,49.75,16,-0.626
1731,50.25,16,-0.786
1731,50.75,16,-0.6
1731,49.25,16.5,-0.782
1731,49.75,16.5,-1.018
1731,50.25,16.5,0.032
1731,50.75,16.5,-0.898
1732,49.25,13.5,0.104
1732,49.75,13.5,1.11
1732,50.25,13.5,0.937
1732,50.75,13.5,0.921
1732,49.25,14,-2.25
1732,49.75,14,0.375
1732,50.25,14,2.062
1732,50.75,14,2.014
1732,49.25,14.5,1.534
1732,49.75,14.5,0.507
1732,50.25,14.5,-0.08
1732,50.75,14.5,2.517
1732,49.25,15,1.128
1732,49.75,15,2.022
1732,50.25,15,1.761
1732,50.75,15,2.081
1732,49.25,15.5,1.41
1732,49.75,15.5,1.268
1732,50.25,15.5,1.409
1732,50.75,15.5,2.547
1732,49.25,16,0.933
1732,49.75,16,2.129
1732,50.25,16,1.276
1732,50.75,16,2.206
1732,49.25,16.5,0.577
1732,49.75,16.5,1.511
1732,50.25,16.5,1.871
1732,50.75,16.5,1.544
1733,49.25,13.5,2.479
1733,49.75,13.5,2.016
1733,50.25,13.5,2.198
1733,50.75,13.5,1.935
1733,49.25,14,-1.465
1733,49.75,14,1.49
1733,50.25,14,1.847
1733,50.75,14,2.433
1733,49.25,14.5,2.904
1733,49.75,14.5,0.114
1733,50.25,14.5,1.925
1733,50.75,14.5,2.927
1733,49.25,15,1.388
1733,49.75,15,1.55
1733,50.25,15,2.775
1733,50.75,15,1.221
1733,49.25,15.5,1.928
1733,49.75,15.5,1.731
1733,50.25,15.5,2.168
1733,50.75,15.5,1.281
1733,49.25,16,2.051
1733,49.75,16,0.819
1733,50.25,16,0.057
1733,50.75,16,1.076
1733,49.25,16.5,1.006
1733,49.75,16.5,0.039
1733,50.25,16.5,0.036
1733,50.75,16.5,0.007
1734,49.25,13.5,3.04
1734,49.75,13.5,4.165
1734,50.25,13.5,5.495
1734,50.75,13.5,5.567
1734,49.25,14,1.217
1734,49.75,14,3.648
1734,50.25,14,4.848
1734,50.75,14,4.515
1734,49.25,14.5,4.217
1734,49.75,14.5,2.332
1734,50.25,14.5,4.557
1734,50.75,14.5,5.894
1734,49.25,15,2.208
1734,49.75,15,3.345
1734,50.25,15,4.796
1734,50.75,15,4.992
1734,49.25,15.5,2.416
1734,49.75,15.5,3.587
1734,50.25,15.5,3.679
1734,50.75,15.5,3.01
1734,49.25,16,1.448
1734,49.75,16,2.058
1734,50.25,16,3.201
1734,50.75,16,4.375
1734,49.25,16.5,0.968
1734,49.75,16.5,1.262
1734,50.25,16.5,1.337
1734,50.75,16.5,2.591
1735,49.25,13.5,3.259
1735,49.75,13.5,3.813
1735,50.25,13.5,4.702
1735,50.75,13.5,5.372
1735,49.25,14,2.791
1735,49.75,14,2.576
1735,50.25,14,3.591
1735,50.75,14,4.417
1735,49.25,14.5,2.275
1735,49.75,14.5,2.386
1735,50.25,14.5,3.501
1735,50.75,14.5,3.986
1735,49.25,15,2.15
1735,49.75,15,3.04
1735,50.25,15,2.638
1735,50.75,15,3.29
1735,49.25,15.5,2.935
1735,49.75,15.5,2.823
1735,50.25,15.5,2.21
1735,50.75,15.5,3.384
1735,49.25,16,2.028
1735,49.75,16,1.838
1735,50.25,16,2.346
1735,50.75,16,2.589
1735,49.25,16.5,2.022
1735,49.75,16.5,1.443
1735,50.25,16.5,1.536
1735,50.75,16.5,2.064
1736,49.25,13.5,0.143
1736,49.75,13.5,0.491
1736,50.25,13.5,1.253
1736,50.75,13.5,1.898
1736,49.25,14,0.614
1736,49.75,14,0.531
1736,50.25,14,0.511
1736,50.75,14,1.314
1736,49.25,14.5,0.939
1736,49.75,14.5,0.546
1736,50.25,14.5,0.191
1736,50.75,14.5,0.917
1736,49.25,15,0.122
1736,49.75,15,0.631
1736,50.25,15,0.573
1736,50.75,15,0.194
1736,49.25,15.5,1.071
1736,49.75,15.5,0.274
1736,50.25,15.5,0.077
1736,50.75,15.5,0.658
1736,49.25,16,0.401
1736,49.75,16,0.507
1736,50.25,16,-0.117
1736,50.75,16,-0.672
1736,49.25,16.5,-0.005
1736,49.75,16.5,-0.518
1736,50.25,16.5,0.114
1736,50.75,16.5,-0.794
1737,49.25,13.5,0.535
1737,49.75,13.5,1.532
1737,50.25,13.5,2.444
1737,50.75,13.5,2.583
1737,49.25,14,0.046
1737,49.75,14,2.15
1737,50.25,14,1.72
1737,50.75,14,2.271
1737,49.25,14.5,2.785
1737,49.75,14.5,1.153
1737,50.25,14.5,2.279
1737,50.75,14.5,3.189
1737,49.25,15,-0.163
1737,49.75,15,1.089
1737,50.25,15,2.888
1737,50.75,15,1.551
1737,49.25,15.5,0.788
1737,49.75,15.5,1.51
1737,50.25,15.5,1.401
1737,50.75,15.5,1.683
1737,49.25,16,0.257
1737,49.75,16,0.366
1737,50.25,16,-0.112
1737,50.75,16,0.681
1737,49.25,16.5,0.262
1737,49.75,16.5,-0.077
1737,50.25,16.5,0.473
1737,50.75,16.5,-0.243
1738,49.25,13.5,0.741
1738,49.75,13.5,2.084
1738,50.25,13.5,3.265
1738,50.75,13.5,4.787
1738,49.25,14,1.533
1738,49.75,14,2.516
1738,50.25,14,2.365
1738,50.75,14,4.481
1738,49.25,14.5,2.382
1738,49.75,14.5,2.178
1738,50.25,14.5,2.937
1738,50.75,14.5,4.073
1738,49.25,15,1.698
1738,49.75,15,2.326
1738,50.25,15,3.367
1738,50.75,15,2.661
1738,49.25,15.5,1.711
1738,49.75,15.5,2.565
1738,50.25,15.5,2.682
1738,50.75,15.5,3.052
1738,49.25,16,1.387
1738,49.75,16,1.17
1738,50.25,16,0.559
1738,50.75,16,1.456
1738,49.25,16.5,2.107
1738,49.75,16.5,0.629
1738,50.25,16.5,1.72
1738,50.75,16.5,1.281
1739,49.25,13.5,-1.939
1739,49.75,13.5,-0.036
1739,50.25,13.5,0.444
1739,50.75,13.5,3.463
1739,49.25,14,0.922
1739,49.75,14,0.289
1739,50.25,14,0.673
1739,50.75,14,1.632
1739,49.25,14.5,-1.115
1739,49.75,14.5,0.773
1739,50.25,14.5,2.03
1739,50.75,14.5,0.451
1739,49.25,15,0.987
1739,49.75,15,1.574
1739,50.25,15,1.68
1739,50.75,15,1.494
1739,49.25,15.5,0.99
1739,49.75,15.5,1.718
1739,50.25,15.5,1.229
1739,50.75,15.5,1.84
1739,49.25,16,1.689
1739,49.75,16,0.509
1739,50.25,16,1.613
1739,50.75,16,0.616
1739,49.25,16.5,1.772
1739,49.75,16.5,1.034
1739,50.25,16.5,0.859
1739,50.75,16.5,0.26
1740,49.25,13.5,-2.047
1740,49.75,13.5,-0.846
1740,50.25,13.5,-1.133
1740,50.75,13.5,-1.597
1740,49.25,14,1.345
1740,49.75,14,0.054
1740,50.25,14,-1.247
1740,50.75,14,-3.26
1740,49.25,14.5,-1.012
1740,49.75,14.5,-1.038
1740,50.25,14.5,0.464
1740,50.75,14.5,-2.987
1740,49.25,15,-0.368
1740,49.75,15,0.301
1740,50.25,15,-0.395
1740,50.75,15,-2.156
1740,49.25,15.5,0.719
1740,49.75,15.5,-1.404
1740,50.25,15.5,-0.833
1740,50.75,15.5,-0.768
1740,49.25,16,0.348
1740,49.75,16,-0.289
1740,50.25,16,0.603
1740,50.75,16,-2.51
1740,49.25,16.5,-1.026
1740,49.75,16.5,-1.183
1740,50.25,16.5,-2.131
1740,50.75,16.5,-2.345
1741,49.25,13.5,-0.446
1741,49.75,13.5,-1.615
1741,50.25,13.5,-1.022
1741,50.75,13.5,-3.303
1741,49.25,14,0.82
1741,49.75,14,-1.937
1741,50.25,14,-2.68
1741,50.75,14,-3.196
1741,49.25,14.5,-1.727
1741,49.75,14.5,-3.194
1741,50.25,14.5,-3.04
1741,50.75,14.5,-2.715
1741,49.25,15,-0.753
1741,49.75,15,-1.002
1741,50.25,15,-3.981
1741,50.75,15,-4.529
1741,49.25,15.5,0.183
1741,49.75,15.5,-3.268
1741,50.25,15.5,-4.754
1741,50.75,15.5,-3.584
1741,49.25,16,-1.181
1741,49.75,16,-1.535
1741,50.25,16,-1.908
1741,50.75,16,-3.874
1741,49.25,16.5,-1.062
1741,49.75,16.5,-1.686
1741,50.25,16.5,-3.227
1741,50.75,16.5,-4.602
1742,49.25,13.5,0.495
1742,49.75,13.5,-0.324
1742,50.25,13.5,-0.523
1742,50.75,13.5,-3.818
1742,49.25,14,1.359
1742,49.75,14,-0.898
1742,50.25,14,-1.694
1742,50.75,14,-4.164
1742,49.25,14.5,-0.781
1742,49.75,14.5,-1.831
1742,50.25,14.5,-0.59
1742,50.75,14.5,-2.862
1742,49.25,15,-0.468
1742,49.75,15,-0.326
1742,50.25,15,-1.399
1742,50.75,15,-2.724
1742,49.25,15.5,0.789
1742,49.75,15.5,-2.238
1742,50.25,15.5,-2.209
1742,50.75,15.5,-1.715
1742,49.25,16,-0.852
1742,49.75,16,-1.249
1742,50.25,16,-1.072
1742,50.75,16,-0.753
1742,49.25,16.5,-0.496
1742,49.75,16.5,-0.403
1742,50.25,16.5,-2.485
1742,50.75,16.5,-2.199
1743,49.25,13.5,1.197
1743,49.75,13.5,1.165
1743,50.25,13.5,0.809
1743,50.75,13.5,-1.896
1743,49.25,14,1.726
1743,49.75,14,-0.835
1743,50.25,14,-0.423
1743,50.75,14,-1.916
1743,49.25,14.5,0.453
1743,49.75,14.5,-0.13
1743,50.25,14.5,-0.563
1743,50.75,14.5,-0.741
1743,49.25,15,3.284
1743,49.75,15,2.012
1743,50.25,15,-0.465
1743,50.75,15,-1.042
1743,49.25,15.5,3.563
1743,49.75,15.5,-1.148
1743,50.25,15.5,-1.344
1743,50.75,15.5,-2.262
1743,49.25,16,2.14
1743,49.75,16,2.274
1743,50.25,16,1.806
1743,50.75,16,-0.309
1743,49.25,16.5,0.872
1743,49.75,16.5,2.604
1743,50.25,16.5,0.504
1743,50.75,16.5,-0.527
1744,49.25,13.5,0.268
1744,49.75,13.5,-2.269
1744,50.25,13.5,-1.798
1744,50.75,13.5,-4.906
1744,49.25,14,-0.434
1744,49.75,14,-3.739
1744,50.25,14,-3.263
1744,50.75,14,-4.229
1744,49.25,14.5,-2.023
1744,49.75,14.5,-3.288
1744,50.25,14.5,-4.819
1744,50.75,14.5,-3.223
1744,49.25,15,0.177
1744,49.75,15,-0.517
1744,50.25,15,-4.789
1744,50.75,15,-3.875
1744,49.25,15.5,0.654
1744,49.75,15.5,-4.952
1744,50.25,15.5,-5.51
1744,50.75,15.5,-6.435
1744,49.25,16,-2.107
1744,49.75,16,-2.084
1744,50.25,16,-2.94
1744,50.75,16,-3.74
1744,49.25,16.5,-2.441
1744,49.75,16.5,-2.555
1744,50.25,16.5,-3.568
1744,50.75,16.5,-4.225
1745,49.25,13.5,-0.741
1745,49.75,13.5,-2.743
1745,50.25,13.5,-3.696
1745,50.75,13.5,-5.031
1745,49.25,14,-2.489
1745,49.75,14,-2.539
1745,50.25,14,-3.383
1745,50.75,14,-4.404
1745,49.25,14.5,-2.542
1745,49.75,14.5,-2.663
1745,50.25,14.5,-3.833
1745,50.75,14.5,-3.541
1745,49.25,15,-0.393
1745,49.75,15,-0.484
1745,50.25,15,-2.584
1745,50.75,15,-3.85
1745,49.25,15.5,0.093
1745,49.75,15.5,-2.201
1745,50.25,15.5,-2.27
1745,50.75,15.5,-3.596
1745,49.25,16,-0.886
1745,49.75,16,-0.806
1745,50.25,16,-1.053
1745,50.75,16,-1.948
1745,49.25,16.5,-0.845
1745,49.75,16.5,-1.34
1745,50.25,16.5,-0.553
1745,50.75,16.5,-2.212
1746,49.25,13.5,-1.351
1746,49.75,13.5,-2.497
1746,50.25,13.5,-4.374
1746,50.75,13.5,-6.082
1746,49.25,14,-3.861
1746,49.75,14,-2.113
1746,50.25,14,-3.839
1746,50.75,14,-5.878
1746,49.25,14.5,-1.868
1746,49.75,14.5,-2.648
1746,50.25,14.5,-2.602
1746,50.75,14.5,-4.431
1746,49.25,15,-1.417
1746,49.75,15,-0.462
1746,50.25,15,-1.138
1746,50.75,15,-4.705
1746,49.25,15.5,-0.037
1746,49.75,15.5,-1.712
1746,50.25,15.5,-0.98
1746,50.75,15.5,-2.207
1746,49.25,16,-1.103
1746,49.75,16,-1.229
1746,50.25,16,-1.117
1746,50.75,16,-2.685
1746,49.25,16.5,-1
1746,49.75,16.5,-1.873
1746,50.25,16.5,-1.268
1746,50.75,16.5,-3.035
1747,49.25,13.5,-1.072
1747,49.75,13.5,-1.261
1747,50.25,13.5,-2.528
1747,50.75,13.5,-1.88
1747,49.25,14,-2.45
1747,49.75,14,-1.103
1747,50.25,14,-1.861
1747,50.75,14,-2.678
1747,49.25,14.5,-1.871
1747,49.75,14.5,-1.263
1747,50.25,14.5,-1.119
1747,50.75,14.5,-1.705
1747,49.25,15,-0.534
1747,49.75,15,0.035
1747,50.25,15,-1.288
1747,50.75,15,-3.248
1747,49.25,15.5,-0.149
1747,49.75,15.5,-0.616
1747,50.25,15.5,-0.841
1747,50.75,15.5,-1.475
1747,49.25,16,-0.128
1747,49.75,16,-0.281
1747,50.25,16,-0.334
1747,50.75,16,-1.115
1747,49.25,16.5,-0.348
1747,49.75,16.5,-0.142
1747,50.25,16.5,0.374
1747,50.75,16.5,-1.614
1748,49.25,13.5,-2.95
1748,49.75,13.5,-1.455
1748,50.25,13.5,-2.458
1748,50.75,13.5,-3.442
1748,49.25,14,-3.233
1748,49.75,14,-1.367
1748,50.25,14,-1.859
1748,50.75,14,-3.962
1748,49.25,14.5,-1.11
1748,49.75,14.5,-1.4
1748,50.25,14.5,-0.599
1748,50.75,14.5,-2.314
1748,49.25,15,-1.155
1748,49.75,15,-0.567
1748,50.25,15,-0.225
1748,50.75,15,-2.733
1748,49.25,15.5,-0.725
1748,49.75,15.5,-0.844
1748,50.25,15.5,-0.496
1748,50.75,15.5,-1.096
1748,49.25,16,-0.728
1748,49.75,16,-0.884
1748,50.25,16,-0.406
1748,50.75,16,-1.518
1748,49.25,16.5,-1.275
1748,49.75,16.5,-1.011
1748,50.25,16.5,-0.753
1748,50.75,16.5,-1.724
1749,49.25,13.5,2.275
1749,49.75,13.5,0.856
1749,50.25,13.5,1.398
1749,50.75,13.5,-1.719
1749,49.25,14,-0.456
1749,49.75,14,0.352
1749,50.25,14,0.539
1749,50.75,14,-1.782
1749,49.25,14.5,1.686
1749,49.75,14.5,-0.708
1749,50.25,14.5,0.623
1749,50.75,14.5,0.022
1749,49.25,15,-0.165
1749,49.75,15,1.298
1749,50.25,15,1.36
1749,50.75,15,0.754
1749,49.25,15.5,0.543
1749,49.75,15.5,-0.28
1749,50.25,15.5,0.071
1749,50.75,15.5,-1.601
1749,49.25,16,-0.662
1749,49.75,16,-0.469
1749,50.25,16,-0.011
1749,50.75,16,0.017
1749,49.25,16.5,-0.116
1749,49.75,16.5,-0.685
1749,50.25,16.5,-1.184
1749,50.75,16.5,-0.917
1750,49.25,13.5,0.77
1750,49.75,13.5,0.741
1750,50.25,13.5,1.047
1750,50.75,13.5,-0.022
1750,49.25,14,0.202
1750,49.75,14,-0.144
1750,50.25,14,0.418
1750,50.75,14,-0.302
1750,49.25,14.5,0.278
1750,49.75,14.5,-0.402
1750,50.25,14.5,-0.106
1750,50.75,14.5,0.13
1750,49.25,15,1.97
1750,49.75,15,1.48
1750,50.25,15,0.33
1750,50.75,15,-0.414
1750,49.25,15.5,2.143
1750,49.75,15.5,0.419
1750,50.25,15.5,0.184
1750,50.75,15.5,-0.778
1750,49.25,16,0.846
1750,49.75,16,1.745
1750,50.25,16,1.598
1750,50.75,16,0.475
1750,49.25,16.5,0.754
1750,49.75,16.5,1.047
1750,50.25,16.5,0.317
1750,50.75,16.5,-0.099
1751,49.25,13.5,0.014
