Time,Lat,Lon,scPDSI
1768,45.75,15.5,-0.104
1768,46.25,15.5,-1.241
1768,46.75,15.5,1.247
1768,45.25,16,-0.338
1768,45.75,16,-1.475
1768,46.25,16,0.805
1768,46.75,16,-0.167
1768,45.25,16.5,-0.575
1768,45.75,16.5,-0.493
1768,46.25,16.5,-1.827
1768,46.75,16.5,1.428
1769,45.25,15.5,-1.457
1769,45.75,15.5,-2.372
1769,46.25,15.5,-0.472
1769,46.75,15.5,1.464
1769,45.25,16,-1.41
1769,45.75,16,-2.657
1769,46.25,16,1.356
1769,46.75,16,0.222
1769,45.25,16.5,-2.11
1769,45.75,16.5,-0.11
1769,46.25,16.5,0.084
1769,46.75,16.5,1.382
1770,45.25,15.5,1.033
1770,45.75,15.5,0.209
1770,46.25,15.5,1.292
1770,46.75,15.5,1.521
1770,45.25,16,0.958
1770,45.75,16,-0.317
1770,46.25,16,0.741
1770,46.75,16,1.092
1770,45.25,16.5,0.816
1770,45.75,16.5,1.853
1770,46.25,16.5,2.226
1770,46.75,16.5,0.339
1771,45.25,15.5,1.73
1771,45.75,15.5,2.44
1771,46.25,15.5,1.178
1771,46.75,15.5,2.554
1771,45.25,16,1.757
1771,45.75,16,1.194
1771,46.25,16,2.73
1771,46.75,16,1.81
1771,45.25,16.5,1.694
1771,45.75,16.5,1.771
1771,46.25,16.5,1.176
1771,46.75,16.5,2.379
1772,45.25,15.5,-2.667
1772,45.75,15.5,0.23
1772,46.25,15.5,0.088
1772,46.75,15.5,-1.644
1772,45.25,16,-4.015
1772,45.75,16,0.276
1772,46.25,16,0.722
1772,46.75,16,0.047
1772,45.25,16.5,-0.934
1772,45.75,16.5,-2.173
1772,46.25,16.5,1.361
1772,46.75,16.5,0.644
1773,45.25,15.5,-2.834
1773,45.75,15.5,-3.846
1773,46.25,15.5,-3.713
1773,46.75,15.5,-3.235
1773,45.25,16,-2.633
1773,45.75,16,-2.931
1773,46.25,16,-2.413
1773,46.75,16,-4.02
1773,45.25,16.5,-3.243
1773,45.75,16.5,-3.081
1773,46.25,16.5,-2.011
1773,46.75,16.5,-3.692
1774,45.25,15.5,0.718
1774,45.75,15.5,0.541
1774,46.25,15.5,0.931
1774,46.75,15.5,-0.505
1774,45.25,16,1.673
1774,45.75,16,-1.317
1774,46.25,16,-0.743
1774,46.75,16,0.786
1774,45.25,16.5,0.705
1774,45.75,16.5,1.163
1774,46.25,16.5,0.396
1774,46.75,16.5,-1.164
1775,45.25,15.5,-0.099
1775,45.75,15.5,0.125
1775,46.25,15.5,-0.162
1775,46.75,15.5,-1.27
1775,45.25,16,-0.045
1775,45.75,16,0.454
1775,46.25,16,-0.731
1775,46.75,16,-0.164
1775,45.25,16.5,-0.136
1775,45.75,16.5,0.031
1775,46.25,16.5,-1.064
1775,46.75,16.5,-0.97
1776,45.25,15.5,-0.636
1776,45.75,15.5,-0.213
1776,46.25,15.5,-0.873
1776,46.75,15.5,-2.674
1776,45.25,16,-1.046
1776,45.75,16,0.855
1776,46.25,16,-1.62
1776,46.75,16,-2.272
1776,45.25,16.5,-1.603
1776,45.75,16.5,-0.527
1776,46.25,16.5,-1.183
1776,46.75,16.5,-2.717
1777,45.25,15.5,0.02
1777,45.75,15.5,-0.034
1777,46.25,15.5,0.235
1777,46.75,15.5,-1.376
1777,45.25,16,0.816
1777,45.75,16,-1.667
1777,46.25,16,-1.521
1777,46.75,16,-0.193
1777,45.25,16.5,0.491
1777,45.75,16.5,-0.233
1777,46.25,16.5,0.907
1777,46.75,16.5,-2.065
1778,45.25,15.5,2.073
1778,45.75,15.5,3.186
1778,46.25,15.5,1.676
1778,46.75,15.5,-2.337
1778,45.25,16,0.955
1778,45.75,16,3.616
1778,46.25,16,0.847
1778,46.75,16,-0.689
1778,45.25,16.5,1.144
1778,45.75,16.5,1.777
1778,46.25,16.5,-0.54
1778,46.75,16.5,-0.166
1779,45.25,15.5,-3.217
1779,45.75,15.5,-2.296
1779,46.25,15.5,-2.487
1779,46.75,15.5,-1.308
1779,45.25,16,-3.896
1779,45.75,16,-2.825
1779,46.25,16,-1.432
1779,46.75,16,-2.077
1779,45.25,16.5,-3.321
1779,45.75,16.5,-4.319
1779,46.25,16.5,0.41
1779,46.75,16.5,-0.997
1780,45.25,15.5,0.761
1780,45.75,15.5,0.746
1780,46.25,15.5,1.087
1780,46.75,15.5,-0.862
1780,45.25,16,1.226
1780,45.75,16,-1.54
1780,46.25,16,0.825
1780,46.75,16,-0.048
1780,45.25,16.5,-0.734
1780,45.75,16.5,0.965
1780,46.25,16.5,0.126
1780,46.75,16.5,-0.252
1781,45.25,15.5,-0.701
1781,45.75,15.5,-0.472
1781,46.25,15.5,-1.19
1781,46.75,15.5,-0.628
1781,45.25,16,-1.602
1781,45.75,16,-1.658
1781,46.25,16,1.47
1781,46.75,16,-0.876
1781,45.25,16.5,-0.857
1781,45.75,16.5,-1.996
1781,46.25,16.5,-2.236
1781,46.75,16.5,0.836
1782,45.25,15.5,-1.508
1782,45.75,15.5,-2.062
1782,46.25,15.5,-1.476
1782,46.75,15.5,-1.01
1782,45.25,16,-2.354
1782,45.75,16,-0.939
1782,46.25,16,0.303
1782,46.75,16,-2.362
1782,45.25,16.5,-3.526
1782,45.75,16.5,-1.577
1782,46.25,16.5,-2.811
1782,46.75,16.5,-1.644
1783,45.25,15.5,0.389
1783,45.75,15.5,-0.138
1783,46.25,15.5,1.547
1783,46.75,15.5,1.277
1783,45.25,16,0.325
1783,45.75,16,0.997
1783,46.25,16,0.514
1783,46.75,16,-0.11
1783,45.25,16.5,0.682
1783,45.75,16.5,-0.418
1783,46.25,16.5,0.822
1783,46.75,16.5,-0.163
1784,45.25,15.5,-2.112
1784,45.75,15.5,-2.816
1784,46.25,15.5,-3.772
1784,46.75,15.5,-3.304
1784,45.25,16,-1.616
1784,45.75,16,-0.485
1784,46.25,16,-0.851
1784,46.75,16,-4.129
1784,45.25,16.5,-2.88
1784,45.75,16.5,-2.629
1784,46.25,16.5,-3.634
1784,46.75,16.5,-1.334
1785,45.25,15.5,-1.307
1785,45.75,15.5,-0.986
1785,46.25,15.5,0.104
1785,46.75,15.5,-0.335
1785,45.25,16,-0.172
1785,45.75,16,-0.392
1785,46.25,16,-0.216
1785,46.75,16,-0.802
1785,45.25,16.5,-1.629
1785,45.75,16.5,-0.855
1785,46.25,16.5,-0.573
1785,46.75,16.5,-1.158
1786,45.25,15.5,-0.055
1786,45.75,15.5,-0.093
1786,46.25,15.5,0.154
1786,46.75,15.5,1.315
1786,45.25,16,-0.776
1786,45.75,16,-1.1
1786,46.25,16,1.766
1786,46.75,16,0.621
1786,45.25,16.5,-0.98
1786,45.75,16.5,0.251
1786,46.25,16.5,0.389
1786,46.75,16.5,1.96
1787,45.25,15.5,-4.323
1787,45.75,15.5,-3.663
1787,46.25,15.5,-2.425
1787,46.75,15.5,-1.062
1787,45.25,16,-3.858
1787,45.75,16,-4.465
1787,46.25,16,-0.885
1787,46.75,16,-1.54
1787,45.25,16.5,-3.356
1787,45.75,16.5,-3.853
1787,46.25,16.5,0.307
1787,46.75,16.5,0.269
1788,45.25,15.5,-1.154
1788,45.75,15.5,-2.715
1788,46.25,15.5,-2.357
1788,46.75,15.5,-3.61
1788,45.25,16,-0.488
1788,45.75,16,-5.506
1788,46.25,16,-0.496
1788,46.75,16,-2.044
1788,45.25,16.5,-1.843
1788,45.75,16.5,-0.311
1788,46.25,16.5,-1.251
1788,46.75,16.5,-0.511
1789,45.25,15.5,-0.956
1789,45.75,15.5,-0.696
1789,46.25,15.5,-2.154
1789,46.75,15.5,-1.856
1789,45.25,16,-0.969
1789,45.75,16,-6.27
1789,46.25,16,-2.095
1789,46.75,16,-1.986
1789,45.25,16.5,-1.57
1789,45.75,16.5,-0.354
1789,46.25,16.5,-2.261
1789,46.75,16.5,-2.983
1790,45.25,15.5,0.443
1790,45.75,15.5,-1.358
1790,46.25,15.5,-1.868
1790,46.75,15.5,-0.772
1790,45.25,16,0.649
1790,45.75,16,-4.781
1790,46.25,16,-1.283
1790,46.75,16,-0.574
1790,45.25,16.5,-0.954
1790,45.75,16.5,0.191
1790,46.25,16.5,-1.715
1790,46.75,16.5,-0.845
1791,45.25,15.5,0.406
1791,45.75,15.5,0.978
1791,46.25,15.5,1.315
1791,46.75,15.5,-1.068
1791,45.25,16,-0.123
1791,45.75,16,-1.024
1791,46.25,16,-0.327
1791,46.75,16,-0.237
1791,45.25,16.5,0.887
1791,45.75,16.5,-0.002
1791,46.25,16.5,1.263
1791,46.75,16.5,-0.75
1792,45.25,15.5,0.962
1792,45.75,15.5,1.594
1792,46.25,15.5,0.871
1792,46.75,15.5,1.153
1792,45.25,16,0.13
1792,45.75,16,1.307
1792,46.25,16,0.854
1792,46.75,16,1.358
1792,45.25,16.5,0.936
1792,45.75,16.5,1.06
1792,46.25,16.5,-0.155
1792,46.75,16.5,0.89
1793,45.25,15.5,-2.514
1793,45.75,15.5,-1.387
1793,46.25,15.5,-2.582
1793,46.75,15.5,-4.205
1793,45.25,16,-3.176
1793,45.75,16,-0.816
1793,46.25,16,-2.641
1793,46.75,16,-2.94
1793,45.25,16.5,-1.567
1793,45.75,16.5,-3.273
1793,46.25,16.5,-1.998
1793,46.75,16.5,-3.53
1794,45.25,15.5,1.84
1794,45.75,15.5,0.215
1794,46.25,15.5,-0.474
1794,46.75,15.5,-3.044
1794,45.25,16,2.112
1794,45.75,16,-0.231
1794,46.25,16,-1.53
1794,46.75,16,-1.819
1794,45.25,16.5,0.607
1794,45.75,16.5,1.793
1794,46.25,16.5,-3.15
1794,46.75,16.5,-3.584
1795,45.25,15.5,0.435
1795,45.75,15.5,1.47
1795,46.25,15.5,1.255
1795,46.75,15.5,2.217
1795,45.25,16,0.174
1795,45.75,16,0.582
1795,46.25,16,-0.115
1795,46.75,16,0.366
1795,45.25,16.5,0.299
1795,45.75,16.5,-0.221
1795,46.25,16.5,0.444
1795,46.75,16.5,0.256
1796,45.25,15.5,-0.876
1796,45.75,15.5,0.243
1796,46.25,15.5,0.004
1796,46.75,15.5,-2.221
1796,45.25,16,-0.644
1796,45.75,16,2.104
1796,46.25,16,-0.617
1796,46.75,16,-0.52
1796,45.25,16.5,-1.171
1796,45.75,16.5,-0.193
1796,46.25,16.5,0.379
1796,46.75,16.5,-0.566
1797,45.25,15.5,-1.669
1797,45.75,15.5,-2.082
1797,46.25,15.5,-2.894
1797,46.75,15.5,-2.13
1797,45.25,16,-0.888
1797,45.75,16,-2.212
1797,46.25,16,-1.717
1797,46.75,16,-2.241
1797,45.25,16.5,-1.946
1797,45.75,16.5,-1.644
1797,46.25,16.5,-2.87
1797,46.75,16.5,-2.58
1798,45.25,15.5,1.947
1798,45.75,15.5,1.92
1798,46.25,15.5,3.019
1798,46.75,15.5,-0.379
1798,45.25,16,1.72
1798,45.75,16,2.098
1798,46.25,16,0.202
1798,46.75,16,0.769
1798,45.25,16.5,1.511
1798,45.75,16.5,2.321
1798,46.25,16.5,1.41
1798,46.75,16.5,-1.135
1799,45.25,15.5,2.206
1799,45.75,15.5,3.486
1799,46.25,15.5,1.742
1799,46.75,15.5,0.053
1799,45.25,16,0.801
1799,45.75,16,2.57
1799,46.25,16,0.693
1799,46.75,16,0.348
1799,45.25,16.5,3.506
1799,45.75,16.5,1.793
1799,46.25,16.5,0.672
1799,46.75,16.5,-0.792
1800,45.25,15.5,0.978
1800,45.75,15.5,0.782
1800,46.25,15.5,0.039
1800,46.75,15.5,-0.815
1800,45.25,16,0.744
1800,45.75,16,2.973
1800,46.25,16,1.003
1800,46.75,16,-0.975
1800,45.25,16.5,0.897
1800,45.75,16.5,0.154
1800,46.25,16.5,-0.702
1800,46.75,16.5,0.537
1801,45.25,15.5,-1.495
1801,45.75,15.5,1.787
1801,46.25,15.5,0.575
1801,46.75,15.5,1.671
1801,45.25,16,-1.997
1801,45.75,16,1.442
1801,46.25,16,0.535
1801,46.75,16,0.092
1801,45.25,16.5,0.376
1801,45.75,16.5,-0.54
1801,46.25,16.5,0.306
1801,46.75,16.5,-0.662
1802,45.25,15.5,-1.076
1802,45.75,15.5,-1.355
1802,46.25,15.5,-1.006
1802,46.75,15.5,-1.595
1802,45.25,16,-0.042
1802,45.75,16,-0.927
1802,46.25,16,-0.895
1802,46.75,16,-1.507
1802,45.25,16.5,-0.065
1802,45.75,16.5,-1.829
1802,46.25,16.5,-0.282
1802,46.75,16.5,-1.042
1803,45.25,15.5,3.143
1803,45.75,15.5,0.719
1803,46.25,15.5,1.464
1803,46.75,15.5,-1.38
1803,45.25,16,2.476
1803,45.75,16,1.599
1803,46.25,16,0.181
1803,46.75,16,0.414
1803,45.25,16.5,0.764
1803,45.75,16.5,1.942
1803,46.25,16.5,1.415
1803,46.75,16.5,-0.92
1804,45.25,15.5,2.946
1804,45.75,15.5,5.013
1804,46.25,15.5,3.461
1804,46.75,15.5,2.693
1804,45.25,16,1.718
1804,45.75,16,4.774
1804,46.25,16,3.589
1804,46.75,16,3.012
1804,45.25,16.5,3.313
1804,45.75,16.5,2.836
1804,46.25,16.5,1.874
1804,46.75,16.5,3.459
1805,45.25,15.5,-3.821
1805,45.75,15.5,-0.666
1805,46.25,15.5,-1.867
1805,46.75,15.5,1.476
1805,45.25,16,-3.832
1805,45.75,16,0.174
1805,46.25,16,0.347
1805,46.75,16,-0.964
1805,45.25,16.5,-1.448
1805,45.75,16.5,-4.058
1805,46.25,16.5,-0.846
1805,46.75,16.5,0.716
1806,45.25,15.5,-2.648
1806,45.75,15.5,-3.272
1806,46.25,15.5,-2.943
1806,46.75,15.5,-0.817
1806,45.25,16,-2.4
1806,45.75,16,-4.238
1806,46.25,16,-0.318
1806,46.75,16,-1.661
1806,45.25,16.5,-3.665
1806,45.75,16.5,-3.934
1806,46.25,16.5,-0.04
1806,46.75,16.5,1.364
1807,45.25,15.5,0.005
1807,45.75,15.5,-1.819
1807,46.25,15.5,-0.908
1807,46.75,15.5,-1.301
1807,45.25,16,0.47
1807,45.75,16,-0.835
1807,46.25,16,-1.307
1807,46.75,16,-1.618
1807,45.25,16.5,-1.168
1807,45.75,16.5,-0.092
1807,46.25,16.5,-1.822
1807,46.75,16.5,-1.691
1808,45.25,15.5,0.814
1808,45.75,15.5,-0.15
1808,46.25,15.5,0.342
1808,46.75,15.5,-0.471
1808,45.25,16,0.65
1808,45.75,16,0.114
1808,46.25,16,0.343
1808,46.75,16,-0.767
1808,45.25,16.5,0.128
1808,45.75,16.5,0.738
1808,46.25,16.5,-1.086
1808,46.75,16.5,-0.201
1809,45.25,15.5,0.073
1809,45.75,15.5,1.227
1809,46.25,15.5,1.261
1809,46.75,15.5,-0.569
1809,45.25,16,0.852
1809,45.75,16,-2.97
1809,46.25,16,0.8
1809,46.75,16,0.016
1809,45.25,16.5,1.253
1809,45.75,16.5,0.587
1809,46.25,16.5,1.875
1809,46.75,16.5,0.398
1810,45.25,15.5,3.574
1810,45.75,15.5,3.991
1810,46.25,15.5,3.24
1810,46.75,15.5,2.384
1810,45.25,16,2.629
1810,45.75,16,0.324
1810,46.25,16,2.413
1810,46.75,16,3.461
1810,45.25,16.5,3.461
1810,45.75,16.5,3.397
1810,46.25,16.5,2.791
1810,46.75,16.5,2.45
1811,45.25,15.5,-0.335
1811,45.75,15.5,-0.574
1811,46.25,15.5,-1.951
1811,46.75,15.5,-3.97
1811,45.25,16,-0.52
1811,45.75,16,-0.67
1811,46.25,16,1.008
1811,46.75,16,-1.857
1811,45.25,16.5,-0.407
1811,45.75,16.5,-1.279
1811,46.25,16.5,-1.145
1811,46.75,16.5,0.128
1812,45.25,15.5,1.099
1812,45.75,15.5,1.398
1812,46.25,15.5,0.831
1812,46.75,15.5,-2.091
1812,45.25,16,-0.666
1812,45.75,16,-0.236
1812,46.25,16,1.291
1812,46.75,16,-2.198
1812,45.25,16.5,0.946
1812,45.75,16.5,0.033
1812,46.25,16.5,-1.33
1812,46.75,16.5,-0.692
1813,45.25,15.5,0.39
1813,45.75,15.5,0.429
1813,46.25,15.5,0.655
1813,46.75,15.5,-0.71
1813,45.25,16,-0.4
1813,45.75,16,-1.86
1813,46.25,16,-0.149
1813,46.75,16,-0.482
1813,45.25,16.5,0.188
1813,45.75,16.5,-0.121
1813,46.25,16.5,2.551
1813,46.75,16.5,-0.82
1814,45.25,15.5,1.861
1814,45.75,15.5,3.232
1814,46.25,15.5,3.048
1814,46.75,15.5,-2.484
1814,45.25,16,1.889
1814,45.75,16,0.179
1814,46.25,16,2.813
1814,46.75,16,1.166
1814,45.25,16.5,1.43
1814,45.75,16.5,2.484
1814,46.25,16.5,3.456
1814,46.75,16.5,1.72
1815,45.25,15.5,1.12
1815,45.75,15.5,2.881
1815,46.25,15.5,0.514
1815,46.75,15.5,-2.907
1815,45.25,16,-0.178
1815,45.75,16,0.916
1815,46.25,16,2.2
1815,46.75,16,0.922
1815,45.25,16.5,-0.536
1815,45.75,16.5,0.974
1815,46.25,16.5,2.786
1815,46.75,16.5,1.165
1816,45.25,15.5,0.283
1816,45.75,15.5,3.914
1816,46.25,15.5,2.67
1816,46.75,15.5,1.078
1816,45.25,16,-0.222
1816,45.75,16,-0.011
1816,46.25,16,4.265
1816,46.75,16,2.62
1816,45.25,16.5,0.169
1816,45.75,16.5,0.662
1816,46.25,16.5,3.164
1816,46.75,16.5,4.088
1817,45.25,15.5,-3.546
1817,45.75,15.5,-0.275
1817,46.25,15.5,-0.495
1817,46.75,15.5,-3.806
1817,45.25,16,-4.186
1817,45.75,16,-3.211
1817,46.25,16,0.544
1817,46.75,16,-1.11
1817,45.25,16.5,-2.485
1817,45.75,16.5,-3.596
1817,46.25,16.5,1.784
1817,46.75,16.5,0.551
1818,45.25,15.5,3.6
1818,45.75,15.5,3.878
1818,46.25,15.5,1.73
1818,46.75,15.5,-1.095
1818,45.25,16,1.382
1818,45.75,16,-1.017
1818,46.25,16,2.235
1818,46.75,16,1.4
1818,45.25,16.5,0.211
1818,45.75,16.5,2.08
1818,46.25,16.5,1.814
1818,46.75,16.5,1.158
1819,45.25,15.5,1.206
1819,45.75,15.5,3.919
1819,46.25,15.5,2.59
1819,46.75,15.5,-1.834
1819,45.25,16,0.475
1819,45.75,16,0.988
1819,46.25,16,2.349
1819,46.75,16,1.305
1819,45.25,16.5,1.104
1819,45.75,16.5,0.438
1819,46.25,16.5,3.068
1819,46.75,16.5,1.875
1820,45.25,15.5,-0.876
1820,45.75,15.5,2.061
1820,46.25,15.5,-0.185
1820,46.75,15.5,-1.182
1820,45.25,16,-1.848
1820,45.75,16,-2.221
1820,46.25,16,2.046
1820,46.75,16,0.302
1820,45.25,16.5,-0.634
1820,45.75,16.5,-0.543
1820,46.25,16.5,-1.126
1820,46.75,16.5,0.531
1821,45.25,15.5,1.727
1821,45.75,15.5,4.038
1821,46.25,15.5,4.249
1821,46.75,15.5,4.357
1821,45.25,16,1.216
1821,45.75,16,-1.486
1821,46.25,16,2.956
1821,46.75,16,4.057
1821,45.25,16.5,3.02
1821,45.75,16.5,1.039
1821,46.25,16.5,3.8
1821,46.75,16.5,4.236
1822,45.25,15.5,-1.894
1822,45.75,15.5,0.527
1822,46.25,15.5,-1.099
1822,46.75,15.5,-1.677
1822,45.25,16,-3.243
1822,45.75,16,-0.984
1822,46.25,16,2.298
1822,46.75,16,-1.459
1822,45.25,16.5,-1.779
1822,45.75,16.5,-2.053
1822,46.25,16.5,-0.692
1822,46.75,16.5,3.161
1823,45.25,15.5,-1.618
1823,45.75,15.5,-0.687
1823,46.25,15.5,-1.042
1823,46.75,15.5,0.059
1823,45.25,16,-1.57
1823,45.75,16,-1.267
1823,46.25,16,0.647
1823,46.75,16,-1.828
1823,45.25,16.5,-2.614
1823,45.75,16.5,-1.151
1823,46.25,16.5,-1.208
1823,46.75,16.5,-0.512
1824,45.25,15.5,-1.031
1824,45.75,15.5,1.755
1824,46.25,15.5,0.973
1824,46.75,15.5,-1.136
1824,45.25,16,-0.077
1824,45.75,16,-0.643
1824,46.25,16,-0.223
1824,46.75,16,-0.71
1824,45.25,16.5,0.149
1824,45.75,16.5,-1.082
1824,46.25,16.5,0.334
1824,46.75,16.5,-0.804
1825,45.25,15.5,2.886
1825,45.75,15.5,1.835
1825,46.25,15.5,1.533
1825,46.75,15.5,-1.928
1825,45.25,16,1.573
1825,45.75,16,-0.133
1825,46.25,16,0.325
1825,46.75,16,0.238
1825,45.25,16.5,1.128
1825,45.75,16.5,1.722
1825,46.25,16.5,1.653
1825,46.75,16.5,-1.7
1826,45.25,15.5,2.453
1826,45.75,15.5,3.463
1826,46.25,15.5,2.796
1826,46.75,15.5,0.913
1826,45.25,16,1.483
1826,45.75,16,1.93
1826,46.25,16,2.299
1826,46.75,16,2.437
1826,45.25,16.5,2.139
1826,45.75,16.5,3.471
1826,46.25,16.5,2.109
1826,46.75,16.5,0.945
1827,45.25,15.5,-0.15
1827,45.75,15.5,1.496
1827,46.25,15.5,-0.98
1827,46.75,15.5,-1.464
1827,45.25,16,-0.95
1827,45.75,16,1.202
1827,46.25,16,0.935
1827,46.75,16,-1.846
1827,45.25,16.5,-0.518
1827,45.75,16.5,-1.47
1827,46.25,16.5,-1.078
1827,46.75,16.5,-0.117
1828,45.25,15.5,-2.368
1828,45.75,15.5,-0.306
1828,46.25,15.5,-2.169
1828,46.75,15.5,-1.873
1828,45.25,16,-2.161
1828,45.75,16,-1.368
1828,46.25,16,-0.017
1828,46.75,16,-1.79
1828,45.25,16.5,-1.053
1828,45.75,16.5,-2.879
1828,46.25,16.5,-1.741
1828,46.75,16.5,-0.987
1829,45.25,15.5,-2.13
1829,45.75,15.5,-0.614
1829,46.25,15.5,-0.672
1829,46.75,15.5,-1.523
1829,45.25,16,-2.53
1829,45.75,16,-1.961
1829,46.25,16,-0.904
1829,46.75,16,-1.211
1829,45.25,16.5,-2.418
1829,45.75,16.5,-1.529
1829,46.25,16.5,-0.171
1829,46.75,16.5,-2.116
1830,45.25,15.5,-1.156
1830,45.75,15.5,-1.736
1830,46.25,15.5,-2.367
1830,46.75,15.5,-1.315
1830,45.25,16,-1.702
1830,45.75,16,-2.779
1830,46.25,16,-2.58
1830,46.75,16,-1.327
1830,45.25,16.5,-3.049
1830,45.75,16.5,-1.358
1830,46.25,16.5,-1.532
1830,46.75,16.5,-2.274
1831,45.25,15.5,-1.318
1831,45.75,15.5,1.456
1831,46.25,15.5,1.778
1831,46.75,15.5,-2.245
1831,45.25,16,-0.634
1831,45.75,16,-0.131
1831,46.25,16,-1.756
1831,46.75,16,0.032
1831,45.25,16.5,-0.701
1831,45.75,16.5,-0.508
1831,46.25,16.5,0.391
1831,46.75,16.5,-1.004
1832,45.25,15.5,-0.257
1832,45.75,15.5,3.121
1832,46.25,15.5,1.887
1832,46.75,15.5,1.524
1832,45.25,16,-1.511
1832,45.75,16,0.077
1832,46.25,16,0.314
1832,46.75,16,0.873
1832,45.25,16.5,-0.143
1832,45.75,16.5,-0.541
1832,46.25,16.5,1.667
1832,46.75,16.5,0.232
1833,45.25,15.5,-2.378
1833,45.75,15.5,-2.038
1833,46.25,15.5,-2.278
1833,46.75,15.5,-1.769
1833,45.25,16,-4.592
1833,45.75,16,-1.374
1833,46.25,16,-2.075
1833,46.75,16,-2.339
1833,45.25,16.5,-2.928
1833,45.75,16.5,-3.695
1833,46.25,16.5,-1.022
1833,46.75,16.5,-1.867
1834,45.25,15.5,-3.847
1834,45.75,15.5,-3.457
1834,46.25,15.5,-4.426
1834,46.75,15.5,-4.746
1834,45.25,16,-3.627
1834,45.75,16,-3.786
1834,46.25,16,-3.589
1834,46.75,16,-3.962
1834,45.25,16.5,-5.337
1834,45.75,16.5,-3.532
1834,46.25,16.5,-4.06
1834,46.75,16.5,-4.401
1835,45.25,15.5,0.03
1835,45.75,15.5,1.761
1835,46.25,15.5,1.071
1835,46.75,15.5,0.074
1835,45.25,16,-0.133
1835,45.75,16,-1.305
1835,46.25,16,-0.397
1835,46.75,16,-1.405
1835,45.25,16.5,0.153
1835,45.75,16.5,-0.999
1835,46.25,16.5,-0.629
1835,46.75,16.5,-0.938
1836,45.25,15.5,-0.967
1836,45.75,15.5,-0.478
1836,46.25,15.5,-0.237
1836,46.75,15.5,-0.925
1836,45.25,16,-1.816
1836,45.75,16,-1.485
1836,46.25,16,-0.704
1836,46.75,16,-1.17
1836,45.25,16.5,-1.779
1836,45.75,16.5,-1.876
1836,46.25,16.5,0.203
1836,46.75,16.5,-0.045
1837,45.25,15.5,0.92
1837,45.75,15.5,2.936
1837,46.25,15.5,1.986
1837,46.75,15.5,0.546
1837,45.25,16,-0.179
1837,45.75,16,2.298
1837,46.25,16,0.208
1837,46.75,16,-0.312
1837,45.25,16.5,1.97
1837,45.75,16.5,0.925
1837,46.25,16.5,1.021
1837,46.75,16.5,0.065
1838,45.25,15.5,0.141
1838,45.75,15.5,0.697
1838,46.25,15.5,0.671
1838,46.75,15.5,1.396
1838,45.25,16,-0.127
1838,45.75,16,1.525
1838,46.25,16,0.73
1838,46.75,16,0.866
1838,45.25,16.5,1.272
1838,45.75,16.5,-0.333
1838,46.25,16.5,1.068
1838,46.75,16.5,2.675
1839,45.25,15.5,-3.402
1839,45.75,15.5,-1.15
1839,46.25,15.5,-2.917
1839,46.75,15.5,-2.196
1839,45.25,16,-3.852
1839,45.75,16,-1.416
1839,46.25,16,-0.633
1839,46.75,16,-2.1
1839,45.25,16.5,-2.097
1839,45.75,16.5,-4.144
1839,46.25,16.5,-0.958
1839,46.75,16.5,0.697
1840,45.25,15.5,-3.014
1840,45.75,15.5,-2.101
1840,46.25,15.5,-1.888
1840,46.75,15.5,-4.098
1840,45.25,16,-2.156
1840,45.75,16,-2.731
1840,46.25,16,-2.729
1840,46.75,16,-2.061
1840,45.25,16.5,-2.854
1840,45.75,16.5,-2.268
1840,46.25,16.5,0.009
1840,46.75,16.5,-2.936
1841,45.25,15.5,-0.26
1841,45.75,15.5,0.317
1841,46.25,15.5,-0.201
1841,46.75,15.5,0.589
1841,45.25,16,0.395
1841,45.75,16,-4.039
1841,46.25,16,-1.213
1841,46.75,16,0.864
1841,45.25,16.5,-0.685
1841,45.75,16.5,-0.57
1841,46.25,16.5,0.165
1841,46.75,16.5,-0.633
1842,45.25,15.5,-0.308
1842,45.75,15.5,-0.111
1842,46.25,15.5,-0.897
1842,46.75,15.5,-3.822
1842,45.25,16,-1.068
1842,45.75,16,-0.6
1842,46.25,16,-0.763
1842,46.75,16,-1.855
1842,45.25,16.5,-2.115
1842,45.75,16.5,0.541
1842,46.25,16.5,-0.388
1842,46.75,16.5,-2.01
1843,45.25,15.5,0.653
1843,45.75,15.5,3.301
1843,46.25,15.5,1.88
1843,46.75,15.5,2.821
1843,45.25,16,0.031
1843,45.75,16,-0.585
1843,46.25,16,0.75
1843,46.75,16,2.205
1843,45.25,16.5,0.95
1843,45.75,16.5,0.914
1843,46.25,16.5,2.269
1843,46.75,16.5,0.795
1844,45.25,15.5,-0.704
1844,45.75,15.5,-0.908
1844,46.25,15.5,-0.881
1844,46.75,15.5,0.216
1844,45.25,16,-0.783
1844,45.75,16,-1.228
1844,46.25,16,-0.03
1844,46.75,16,-0.622
1844,45.25,16.5,-0.723
1844,45.75,16.5,-0.816
1844,46.25,16.5,-0.783
1844,46.75,16.5,0.428
1845,45.25,15.5,-0.58
1845,45.75,15.5,0.563
1845,46.25,15.5,0.111
1845,46.75,15.5,-0.942
1845,45.25,16,0.052
1845,45.75,16,-0.501
1845,46.25,16,-0.188
1845,46.75,16,0.489
1845,45.25,16.5,0.696
1845,45.75,16.5,-0.589
1845,46.25,16.5,1.071
1845,46.75,16.5,0.266
1846,45.25,15.5,0.168
1846,45.75,15.5,1.259
1846,46.25,15.5,-0.094
